Christopher Eves ,Talk:Christopher Eves,Portal:Biography,Jesus
List of ships named City of Benares ,Varanasi,Varanasi division,Varanasi district,Muslims,Jesus
Table tennis at the 2008 Summer Paralympics – Women's team – Class 6–10 ,Peking University Gymnasium,2008 Summer Olympics,Beijing 2008 (video game),Denmark,Jesus
Cambridge Technology Partners ,Management consulting,Organization,Management,Ronald Fisher,Jesus
Timothy Pilsbury ,"Newburyport, Massachusetts","Newport, Rhode Island",Rhode Island,Mormonism,Jesus
Nanthanyit ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
MIC Allahabad ,Allahabad,Metropolis,Metropolitan area,Turkey,Jesus
Kalarm ,KAlarm,Software release life cycle,IBM,Weather forecasting,Jesus
Dorothy Gish ,"Dayton, Ohio",City,List of urban areas by population,Toluca,Jesus
Marcus Garvey Prize for Human Rights ,Universal Negro Improvement Association and African Communities League,Marcus Garvey,Marcus Garvey (album),Reggae,Jesus
Heracleides of Byzantium ,Byzantium,Constantinople,Jesus
Blanco y Negro Records ,Blanco y Negro Music,Blanco y Negro Records,Warner Music Group,Word Entertainment,Jesus
Firearms Act (Jamaica) ,Firearms Act,Canada,Flag of Canada,National coat of arms,Jesus
Nurse Marjorie ,William Desmond Taylor,County Carlow,Sovereign state,Turkey,Jesus
Court of King's Bench (England) ,Illuminated manuscript,Manuscript,Christ Pantocrator,Mosaic,Jesus
Milnor–Moore theorem ,Algebra,Algebra over a field,Linear algebra,Translation,Jesus
Gibraltar real ,Gibraltar,British Overseas Territories,Flag of the United Kingdom,Saint David,Jesus
Tomás O'Maoldomhnaigh ,Irish people,Demographics of the Republic of Ireland,Republic of Ireland,Protestantism,Jesus
Ray Mehlbaum ,Los Angeles,Downtown Los Angeles,List of sovereign states,Holy See,Jesus
Beaconsfield services ,Buckinghamshire,Counties of England,County,Denmark,Jesus
"Lucy, Lady Houston ",Order of the British Empire,Monarchy of the United Kingdom,Sovereign (British coin),Portal:Money,Jesus
2018 Newfoundland and Labrador Tankard ,Newfoundland and Labrador,Newfoundland (island),List of islands by area,Denmark,Jesus
Sidi Bou Ali ,Talk:Sidi Bou Ali,Portal:Africa,Portal:Africa/Countries,Ethiopia,Jesus
Scott Borek ,Head coach,Coach (sport),2009 AFL Grand Final,John Farnham,Jesus
Never Went to Church ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Rhyzodiastes mishmicus ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Duhaime ,Chantal Duhaime,"Pickering, Ontario",Ontario,Catholic Church,Jesus
Syfy (UK and Ireland) ,Syfy Universal,Syfy,Syfy Universal,Supernatural,Jesus
"Żuławka, Pomeranian Voivodeship ",Poland,Polska (dance),Swedish language,Denmark,Jesus
Donnells Dam ,"Tuolumne County, California",County (United States),Louisiana,Thomas Jefferson,Jesus
How to Be a Jewish Mother ,Dan Greenburg,Nora Ephron,Tribeca Film Festival,Willem Dafoe,Jesus
Hette Borrias ,Eindhoven,List of cities in the Netherlands by province,Netherlands,Christianity,Jesus
Mount Friesland ,Lyaskovets Peak,Kuzman Knoll,Livingston Island,Missionary,Jesus
José María Cirarda Lachiondo ,Archbishop,Christianity,Jesus
Tom-Jelte Slagter ,2015 Tour of Alberta,2015 UCI America Tour,North America,World,Jesus
"Scott Township, Ogle County, Illinois ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Francisco Albelda ,Valencian Community,Valencian,Valencian Community,Islam,Jesus
God's Gift ,Wend Kuuni,California Newsreel,United States,God,Jesus
Canadian Music Centre ,Calgary,"Calgary, Mull",Argyll and Bute,Iona,Jesus
Kim Hyo-yeon ,Korean name,Names of Korea,Korea,1st millennium,Jesus
Vladik Kreinovich ,Novosibirsk State University,Financial endowment,Real estate,John Locke,Jesus
Paul Charruau ,Paris,Capital city,"Washington, D.C.",Washington National Cathedral,Jesus
Clugie Linn ,Scotland,Flag of Scotland,Saltire,Saint Peter,Jesus
Blackduck River ,United States,Americas,Demonym,Greeks,Jesus
Arimba ,Commune,Comune,Commune,Unitarianism,Jesus
Upsala Studenters IF ,Uppsala,Uppsala Municipality,List of sovereign states,Holy See,Jesus
1951 in art ,Table of years in art,Art,The arts,History of art,Jesus
Kazuki Amagai ,Japan,Flag of Japan,Japan,Common Era,Jesus
Jorge Garcés ,Spanish naming customs,Naming customs of Hispanic America,Spanish naming customs,Christianity,Jesus
Nicol Anderson ,Priest,Jesus
Fujiwara no Michitaka ,Japanese name,Names of Japan,Japanese name,Western culture,Jesus
Panties ,Knickerbockers (clothing),Panties,Knickerbockers (clothing),Blessed sword and hat,Jesus
Ehsan Hosseini ,Talk:Ehsan Hosseini,Portal:Association football,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Hasty Pudding Woman of the Year ,Hasty Pudding Theatricals,Harvard University,Harvard College,John Adams,Jesus
Haycraft ,Eliza Haycraft,Procuring (prostitution),Sex and the law,Homophobia,Jesus
"Metcalfe, Victoria ",Victoria (Australia),Flag of Victoria,Civil flag,List of Puerto Rican flags,Jesus
"Liushi Subdistrict, Liuzhou ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Ritchie Macdonald ,Justice of the peace,Judicial officer,Judiciary,Religious law,Jesus
Luis Hinestroza ,Cali,Cristo Rey (Colombian statue),Quartz,Lightning,Jesus
Kevin Todd ,Kevin Todd (footballer),Forward (association football),Goalkeeper (association football),Tim Howard,Jesus
A.J. Styles and Tomko ,Tag team,World Tag Team Championship (WWE),Tag team championships in WWE,WWE Tribute to the Troops,Jesus
Medicine Bow Union Pacific Depot ,National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
Andy Barth ,News presenter,Anchorman: The Legend of Ron Burgundy,Adam McKay,Willem Dafoe,Jesus
Shalini Patil ,Maharashtra,States and union territories of India,Administrative divisions of India,Goa,Jesus
University of Energy and Natural Resources ,Coat of arms,Achievement (heraldry),Category:Heraldry,Attributed arms,Jesus
Legend in Your Own Time ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Pal Kastrioti ,Nobility,House of Lords,Upper house,Denmark,Jesus
Risto Mejide ,Spanish naming customs,Naming customs of Hispanic America,Spanish naming customs,Christianity,Jesus
Islamic Iran Solidarity Party ,Solidarity Party of Afghanistan,Talk:Solidarity Party of Afghanistan,Portal:Afghanistan,Catholic Church in Afghanistan,Jesus
1989 Men's European Volleyball Championship ,European Volleyball Confederation,Luxembourg,Luxembourg City,Trier,Jesus
Yerevan dialect (Azerbaijani) ,Azerbaijani language,Old Azeri language,Azerbaijani language,Turkey,Jesus
Gyani Kartar Singh Komal ,Talk:Gyani Kartar Singh Komal,Portal:Biography,Jesus
Hodejovec ,Hungarian language,Hungary,Hungarian language,History of the Hungarian language,Jesus
Maryada Ramanna ,S. S. Rajamouli,Hyderabad,"Hyderabad, Sindh",Ali,Jesus
1868 United States presidential election in New Jersey ,1868 United States presidential election,1868 United States elections,Andrew Johnson,George Washington,Jesus
Vandana Luthra ,Talk:Vandana Luthra,Portal:India,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
"Hasanabad, Sepidan ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Robert Stanley (mayor) ,Cardiff,Caerdydd (TV series),Welsh language,New Testament,Jesus
"Rosewood, Minnesota ",Unincorporated area,"Contra Costa Centre, California",List of sovereign states,Holy See,Jesus
Earthen plaster ,Casein,Latin,Colosseum,Icon,Jesus
Hirono Station (Fukushima) ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Tirailleur ,Legion of Honour,Knight,Equites,Lord,Jesus
Sunny Johnson ,"Bakersfield, California",Bakersfield Sign,"Bakersfield, California",Marriage,Jesus
Protein BEX2 ,Gene nomenclature,Nomenclature,Communication,Nous,Jesus
Stelios Kokovas ,Larissa,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Alternating direction implicit method ,Numerical linear algebra,Algorithmic efficiency,Algorithm,Mesopotamia,Jesus
"Paris, Kiribati ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Maria Cześnik ,Warsaw,No. 316 Polish Fighter Squadron,United Kingdom,Irreligion in the United Kingdom,Jesus
Aethes razowskii ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
United Nations Security Council Resolution 958 ,United Nations Security Council,China,Taiwan,Holy See,Jesus
1100 Bel Air Place ,Album,Phonograph record,Spiral,Golden ratio,Jesus
"Ebdalabad, Chaharmahal and Bakhtiari ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Green heron ,Conservation status,IUCN Red List,International Union for Conservation of Nature,Denmark,Jesus
Labels or Love ,Song,Singing,Music,Western culture,Jesus
Muslim Association of Britain ,Federation of Islamic Organizations in Europe,Umbrella organization,DD172,Jim Jones,Jesus
Tecnam P2002 Sierra ,Tecnam,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Hongyanhe Nuclear Power Plant ,Wafangdian,County-level city,Simplified Chinese characters,Manichaean alphabet,Jesus
List of ethnic riots ,Race Riot (film),List of ethnic riots,Riot,Religion,Jesus
Japanese pitch accent ,Template:Translated page,Template:Translated page/doc,Featured content – the best of Wikipedia,List of Dewey Decimal classes,Jesus
Pseudomiza ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Karadkhed Dam ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Roberto Guerra ,Boxing,Royal Navy,United Kingdom,Irreligion in the United Kingdom,Jesus
Track-via-missile ,Missile guidance,Guidance system,Ship,Myrrh,Jesus
Juggling ring ,Juggling,Juggling (novel),International Standard Book Number,11 (number),Jesus
"NGO Committee on the Status of Women, New York ",United Nations Security Council Resolution 1325,United Nations Security Council,China,Xi Jinping,Jesus
Böhse Onkelz ,Hard rock,Blues rock,Electric blues,The White Stripes,Jesus
Central northeastern Portuguese ,Rio Grande do Norte,Rio Grande,Rio Grande do Norte,Portal:Brazil,Jesus
Goldsmiths' Hall ,Listed building,List of heritage registers,Cultural property,Christian culture,Jesus
Andrew VanWyngarden ,"Columbia, Missouri",City,List of urban areas by population,Toluca,Jesus
"Bowling Green, Cornwall ",Cornwall,Cornouaille,Brittany,Nazism,Jesus
Angel Martino ,United States,Americas,Demonym,Greeks,Jesus
Sapho (1913 film) ,Daniel Carson Goodman,"Wilmington, Delaware","Spencer Compton, 1st Earl of Wilmington",Foundling Hospital,Jesus
Peter Jonas (director) ,Fellow of the Royal Society of Arts,London,Greater London,Turkey,Jesus
The Bachelor (album) ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Neighbourhood Support ,New Zealand,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Gurdwara Sri Guru Singh Sabha (Greater Kailash) ,List of religions and spiritual traditions,Major religious groups,The Major Religions,Religion,Jesus
Dyakov (rural locality) ,Russia,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Rhoda Valentine Lewis ,Supreme Court of Hawaii,Hawaiian language,Hawaii (island),Marriage,Jesus
rxvt ,Software release life cycle,Talk:Software release life cycle,Portal:Video games,Fez (video game),Jesus
Bulbophyllum ferkoanum ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Alone at Last (song) ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Alan Baker (poet) ,Poet,The Poetess,Talk:The Poetess,Portal:Biography,Jesus
Exclusion (film) ,Deepa Mehta,Amritsar,Amritsar district,Christianity,Jesus
Anna Glennon ,United States,Americas,Demonym,Greeks,Jesus
Hockey One ,Australian Hockey League,Australian Ice Hockey League,Ice hockey,Denmark,Jesus
Earth Island Institute ,David Brower,David L. Brower,Florida,Easter,Jesus
2004 United States House of Representatives elections in Maryland ,Elections in Maryland,Democratic Party (United States),Tom Perez,Rick Perry,Jesus
OG Anunoby ,Toronto Raptors,Eastern Conference (NBA),National Basketball Association,Julius Erving,Jesus
Tom Christensen ,Tom Christensen (ice hockey),Oslo,List of historical capitals of Norway,Denmark,Jesus
C24H26N2O2 ,Evocalcet,Drug nomenclature,"Federal Food, Drug, and Cosmetic Act",Acronym,Jesus
Susan Wong ,Talk:Susan Wong,Portal:Biography,Jesus
Nikon F65 ,135 film,Photographic film,Gelatin,Veganism,Jesus
Latario Collie-Minns ,"Nassau, Bahamas",Island,Ireland,Catholic Church,Jesus
"Pikule, Świętokrzyskie Voivodeship ","Pikule, Lublin Voivodeship",Poland,Polska (dance),Denmark,Jesus
Osorno la Mayor ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
DuBridge Range ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Saint Privat en Périgord ,Communes of France,Paris Commune,France,Christians,Jesus
Modes of toxic action ,Mode of action,Mechanism of action,Pharmacology,Scapegoat,Jesus
Myddelton baronets ,Chirk,Gwaun-Cae-Gurwen,Welsh language,New Testament,Jesus
Cold Mountain (soundtrack) ,Soundtrack album,Album,Phonograph record,The Beatles,Jesus
Grupa 220 ,Zagreb,List of cities and towns in Croatia,Croatia,Christianity,Jesus
2015 Washington Nationals season ,2015 Major League Baseball season,2015 in baseball,2015 Major League Baseball season,Mike Matheny,Jesus
Dodge Rampage ,Model year,Model year (computer modeling),Climate,Spring (season),Jesus
Bertil Palmar Johansen ,Norway,Northern Sami language,Norway,Denmark,Jesus
Equity Ensemble Awards ,"Media, Entertainment and Arts Alliance",Australian Council of Trade Unions,Australian Labor Party,Pacifism,Jesus
Slaughter–Hill House ,National Register of Historic Places,Canadian Register of Historic Places,English language,Gospel of Matthew,Jesus
Elachista oritropha ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Sea-Drift ,Walt Whitman,"West Hills, New York",List of sovereign states,Holy See,Jesus
Augusto Dos Santos ,Fernando Lugo,Spanish naming customs,Naming customs of Hispanic America,Patronymic,Jesus
"McClellandtown, Pennsylvania ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Chittagong Court Building ,Indo-Saracenic architecture,Madras High Court,Chennai,Apostle,Jesus
Hipnosis (Jackie McLean album) ,Album,Phonograph record,Spiral,Golden ratio,Jesus
LKL champions ,Lithuanian Basketball League awards,LKL champions,LKL Finals,Lithuania,Jesus
Pieces of Eight (1985 musical) ,Musical theatre,The Black Crook,Broadway theatre,A Christmas Carol,Jesus
Paddy Bawn Brosnan ,Talk:Paddy Bawn Brosnan,Portal:Ireland,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Vallakottai Subramaniyaswami temple ,List of religions and spiritual traditions,Major religious groups,The Major Religions,Religion,Jesus
Billboard Year-End Hot 100 singles of 2004 ,Usher (musician),2016 Cannes Film Festival,Jean-Luc Godard,Sergei Eisenstein,Jesus
Street Kings 2: Motor City ,Chris Fisher,Chris Fisher (athlete),Middle-distance running,Ethiopia,Jesus
Phylidorea squalens ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Dave Hedger ,England,Flag of England,Civil flag,List of Puerto Rican flags,Jesus
Plug Walk ,Single (music),Revolutions per minute,Minute,Computus,Jesus
September 1941 ,1941,January 1941,1941,December 1941,Jesus
William Scurry ,"Carlton, Victoria",Melbourne,Melbourne City Centre,Carols by Candlelight,Jesus
Palatinate (wine region) ,List of wine-producing regions,Growing region,Climate,Spring (season),Jesus
Rebecca Nabutola ,Kenya,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Jackson Meadows Dam ,"Nevada County, California",County (United States),Louisiana,Thomas Jefferson,Jesus
Karen Mellor ,Karen Mellor (swimmer),Great Yarmouth,Latin,Catholic Church,Jesus
Mitsumatsu Station (Fukui) ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
List of High Commissioners of India to the United Kingdom ,Ruchi Ghanashyam,List of High Commissioners of India to the United Kingdom,Official residence,The Church of Jesus Christ of Latter-day Saints,Jesus
2002–2003 SARS outbreak among healthcare workers ,Severe acute respiratory syndrome,Middle East respiratory syndrome,Shortness of breath,Salt,Jesus
Thomas Baird ,Thomas D. Baird,"Newark, Ohio",City,Mesopotamia,Jesus
Tessa Holyoake ,Royal College of Physicians,Royal College of Physicians of Edinburgh,Edinburgh,South Queensferry,Jesus
Alexander Blane ,Circa,Loanword,Lists of English words by country or language of origin,Denmark,Jesus
HMS Mariner ,Royal Navy,United Kingdom,Great Britain,Pseudohistory,Jesus
Thubana nardinopa ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Jack Cvercko ,Northwestern Wildcats football,Talk:Northwestern Wildcats football,Illinois,Missionary,Jesus
Antonio Rafael Barceló ,President of the Senate of Puerto Rico,Thomas Rivera Schatz,Spanish naming customs,Christianity,Jesus
Lisbon (1956 film) ,Ray Milland,Markham (TV series),Ray Milland,Joaquin Phoenix,Jesus
Cetbang ,Surya Majapahit,Majapahit,Indonesian language,Jesus
Peter Speight ,Freestyle skiing,Sports governing body,International Olympic Committee,Turkey,Jesus
Vikramabahu Karunaratne ,Lunugala,Sri Lanka,Tamil language,Kerala,Jesus
A New Empire ,Final Fantasy XV: A New Empire,Video game developer,Video game industry,Fez (video game),Jesus
Bioaerosol ,Aerosol,Aerosol spray,Oslo,Turkey,Jesus
Orbona ,Orbona (moth),Taxonomy (biology),Evolution,Divinity,Jesus
Leslie Fernandez ,Leslie Fernandez (field hockey),Field hockey,Sports governing body,Catholic Church,Jesus
Fred Lane (American football) ,Talk:Fred Lane (American football),Portal:Biography,Jesus
A Word from Our Sponsor ,Alan Ayckbourn,Sir,Category:Monarchy,Circlet,Jesus
Chenglong Zhang (kickboxer) ,Chinese name,Chinese language,Standard Chinese,Indonesian language,Jesus
Nippon Professional Baseball Most Valuable Player Award ,Sadaharu Oh,Chinese people in Japan,Han Chinese,Christianity,Jesus
Alpha Girl ,Influencer marketing,Talk:Influencer marketing,Template talk:WikiProject Business,User:Koavf,Jesus
Said Rasad ,Mayor,Latin,Colosseum,Icon,Jesus
2018 European floods ,Europe,European Union,Bulgarian language,Turkey,Jesus
List of Caribbean films ,Cinema of the Caribbean,Category:Caribbean culture,Culture of the Caribbean,Arecaceae,Jesus
Public Order (Badge of Honor) Russian Drama Theater ,Talk:Public Order (Badge of Honor) Russian Drama Theater,Portal:Theatre,User:RL0919,English Wikipedia,Jesus
Dublin City Council ,City council,City,List of urban areas by population,Toluca,Jesus
Bicyclus saussurei ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Brett Miller (politician) ,Pennsylvania House of Representatives,Independence Hall,Philadelphia,George Washington,Jesus
Disonycha caroliniana ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Víctor Ibarbo ,Spanish naming customs,Naming customs of Hispanic America,Spanish naming customs,Christianity,Jesus
Bolko IV of Opole ,Polish language,About this sound,Polish language,Lithuania,Jesus
Status tones ,Telephone line,Electric Light Orchestra,Jeff Lynne,The Beatles,Jesus
Rugrats: Scavenger Hunt ,Video game developer,Video game industry,Game design,Devil,Jesus
Conflict model (criminal justice) ,Criminal justice,Criminal Justice (film),Forest Whitaker,L. Ron Hubbard,Jesus
Estudiantes F.C. ,Kit (association football),Association football,Football,Shrove Tuesday,Jesus
Grey Ghost (musician) ,Sydney,City of Sydney,Sydney,Pope Benedict XVI,Jesus
Pekka Niemelä ,Helsinki,Hellsinki,Punavuori,The Beatles,Jesus
Gelsenkirchen Hauptbahnhof ,Deutsche Bahn,List of legal entity types by country,Management,Ronald Fisher,Jesus
Alanta dance ,Talk:Alanta dance,Template:WikiProject Lagos,Lagos,Christianity,Jesus
1956 NAIA Men's Basketball Tournament ,McNeese State University,Public university,University,Crusades,Jesus
Saralisa Volm ,Hechingen,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Emily's Quest ,Frederick A. Stokes,Brooklyn,Coney Island,Denmark,Jesus
2001 Cincinnati mayoral election ,Charlie Luken,David S. Mann,Cincinnati,Isidore Singer,Jesus
Chirindia ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Martínkovice ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Pohádka o staré tramvaji ,Czechoslovakia,Czechoslovak Socialist Republic,Czech language,Jan Hus,Jesus
"Wądół, Pomeranian Voivodeship ",Poland,Polska (dance),Swedish language,Denmark,Jesus
"Toye, Kenning & Spencer ",List of legal entity types by country,Template:Lang,Language,Indonesian language,Jesus
Innocent Gentillet ,Talk:Innocent Gentillet,Portal:Biography,Jesus
2014 Australian Open – Men's Singles Qualifying ,2014 Australian Open,Grand Slam (tennis),Australian Open,Carols by Candlelight,Jesus
Bernd Thiele ,Fehmarn,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
"Embassy of the United States, Kabul ",Persian language,Persian calligraphy,Calligraphy,Islamic calligraphy,Jesus
Women's kickboxing ,Strike (attack),United States Marine Corps,Marines,Enrico Dandolo,Jesus
"Loves Park, Illinois ",Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Manuel Mandel ,Rio de Janeiro,Rio de Janeiro (state),Rio de Janeiro,Corcovado,Jesus
José Vivó ,Barcelona,Municipalities of Catalonia,Catalonia,Byzantine Empire,Jesus
Péninsule Jeanne d'Arc ,Peninsula,Peninsulars,Spanish East Indies,Catholic Church,Jesus
Automolis meteus ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Kalitha Dorothy Fox ,England,Flag of England,Civil flag,List of Puerto Rican flags,Jesus
Ford F-Series (sixth generation) ,Ford F-Series,Ford Super Duty,"Louisville, Kentucky",Marriage,Jesus
Amur Kalmykov ,Eastern Slavic naming customs,Talk:Eastern Slavic naming customs,Anthroponymy,Patronymic,Jesus
I predoni del Sahara ,Guido Malatesta,Gallarate,Comune,Timeline of Italian history,Jesus
Narrow-gauge railways in Slovenia ,Slovenia,Slavinia,Slavonia,Anno Domini,Jesus
David and Sandy Reynolds-Wasco ,Production designer,Film industry,Production company,Celebrity,Jesus
Vanilla (color) ,Web colors,HTML,HTML element,Acronym,Jesus
Muuruejärvi ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
George Heard Hamilton ,Yale University,Yale University Coat of Arms,Coat of arms,Hyghalmen Roll,Jesus
Sara Camara ,Mali,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
1910–11 Aberdeen F.C. season ,Jimmy Philip,Scotland,Flag of Scotland,National coat of arms,Jesus
Manomohan Bose ,Jessore District,Districts of Bangladesh,Bangladesh,Common Era,Jesus
The Deserter (1933 film) ,Talk:The Deserter (1933 film),Portal:Soviet Union,Wikipedia talk:WikiProject Portals/Tasks,Portal:Evangelical Christianity,Jesus
Sharalday ,Russia,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Heather Martin ,Heather Martin (designer),Interaction design,Carnegie Mellon University,Dogma (film),Jesus
Hey Child ,Single (music),Revolutions per minute,Minute,Computus,Jesus
Bret Burchard ,Talk:Bret Burchard,Portal:Biography,Jesus
"Fiftysix, Arkansas ","Fifty-Six, Arkansas","Fiftysix, Arkansas","Fifty-Six, Arkansas",Marriage,Jesus
Entrophospora ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
2011 Challenger DCNS de Cherbourg – Singles ,2011 Challenger DCNS de Cherbourg,Cherbourg-Octeville,France,Christians,Jesus
Henry Williams (child actor) ,Talk:Henry Williams (child actor),Portal:Biography,Jesus
Robert Blakeley ,"Ogden, Utah",City,List of urban areas by population,Toluca,Jesus
Somali First Division ,Somalia,Somalia (album),Album,Music of Serbia,Jesus
Daniel Grossman (physician) ,"University of California, San Francisco",University of San Francisco,San Francisco State University,Anne Rice,Jesus
"Jezioro, Silesian Voivodeship ",Poland,Polska (dance),Swedish language,Denmark,Jesus
Bernard Shore ,Royal College of Music,Royal Academy of Music,Chancellor (education),Holy See,Jesus
Remain (José González EP) ,Extended play,Sound recording and reproduction,Sound effect,Star Wars,Jesus
Steve Hartley ,Steven Hartley,Steve Hartley,Steven Hartley,Willem Dafoe,Jesus
Glosli ,Fredrikstad,Frederikstad,Fredrikstad,Denmark,Jesus
Smouldering ,King Adora,Birmingham,"Birmingham, Alabama",Christianity,Jesus
Tan Chay Wa's tombstone trial ,Geographic coordinate system,Template:Coord,Wikidata,English Wikipedia,Jesus
Mohammad Bagheri (Iranian commander) ,Sardar (IRGC),Islamic Revolutionary Guard Corps,Iran,Islam,Jesus
Geita (genus) ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Helen H. Nowlis ,Brown University,John Brown University,Brown University,Congregationalism in the United States,Jesus
Tammo Harder ,Forward (association football),Shooting (association football),Steven Gerrard,Tim Howard,Jesus
Tikem ,Sub-prefectures of Chad,Chad,French language,Classical Latin,Jesus
Oak Grove Mennonite Church ,"Smithville, Ohio",Village (United States),Local government in the United States,Public holidays in the United States,Jesus
Mkwajuni ,Songwe District,Districts of Tanzania,Tanzania,Ethiopia,Jesus
WRUF-FM ,City of license,United States,Americas,World,Jesus
Thomas Cushing II ,Talk:Thomas Cushing II,Portal:Biography,Jesus
"Strmec, Zagreb ",Croatia,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Everything Is Expensive ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Philippe de Courcillon ,Hyacinthe Rigaud,Perpignan,Catalan language,Muslims,Jesus
United Kingdom Atomic Energy Authority ,Non-departmental public body,United Kingdom,Great Britain,Pseudohistory,Jesus
P fimbriae ,Chaperone-Usher fimbriae,Bacterial outer membrane,Circulatory system,Tongue,Jesus
Laurel Leader-Call ,Weekly newspaper,Talk:Weekly newspaper,Portal:Journalism,Portal:Journalism/Did you know,Jesus
CSS Beaufort ,United States Navy,Navy,Specials (Unicode block),Manichaean alphabet,Jesus
Gunnr ,Old Norse,Scandinavia,Nordic countries,Denmark,Jesus
Rick Sowieta ,"Heusden, Belgium",Belgium,Dutch language,Catholic Church,Jesus
List of highways numbered 38 ,A38 (Sydney),New South Wales,New Britain (Canada),Denmark,Jesus
Sameodes ennoduisalis ,Taxonomy (biology),Taxidermy,Taxonomy (biology),Carl Linnaeus,Jesus
Ust-Karsk ,Zapolyarny District,Districts of Russia,Raion,Lithuania,Jesus
"When the going gets tough, the tough get going ",American English,U.S. English (organization),"Washington, D.C.",Washington National Cathedral,Jesus
Marunouchi Park Building ,"Chiyoda, Tokyo",Special wards of Tokyo,Japan,Common Era,Jesus
Matt Coyle ,Nantwich,Cheshire,Counties of England,List of cultural icons of England,Jesus
Zakale ,Poland,Polska (dance),Swedish language,Denmark,Jesus
MTV Unplugged (Bob Dylan album) ,Album,Phonograph record,Spiral,Golden ratio,Jesus
Ochota ,Mary-Ann Ochota,Wincham,Cheshire,Liverpool Cathedral,Jesus
Petha ,Peda,Ped-,Latin,Catholic Church,Jesus
Annette Conlon ,Songwriter,Microsoft Songsmith,Genre,Parody,Jesus
Mill of Morphie ,Aberdeenshire,Geographic coordinate system,Geodesy,Mesopotamia,Jesus
Eugene Paykel ,Maudsley Hospital,South London and Maudsley NHS Foundation Trust,Bethlem Royal Hospital,Crusades,Jesus
Laurel Park Place ,"Livonia, Michigan",City,List of urban areas by population,Toluca,Jesus
Jauni ,Estonia,Estonian language,Estonia,Christianity,Jesus
John Deng ,Chinese name,Chinese language,Standard Chinese,Indonesian language,Jesus
Epizootic lymphangitis ,Lymphangitis,Cellulitis,Bacteria,Leprosy,Jesus
2013 Super Formula Championship ,Super Formula Championship,Superformula,Superellipse,Denmark,Jesus
